,index,title,stops,ratingValue,ratingCount,reviewCount,михалово,молодёжная,тракторный завод,петровщина,октябрьская,автозаводская,площадь якуба коласа,немига,спортивная,площадь франтишка богушевича,площадь ленина,ковальская слобода,вокзальная,площадь победы,юбилейная площадь,кунцевщина,пушкинская,грушевка,могилёвская,малиновка,московская,парк челюскинцев,каменная горка,фрунзенская,борисовский тракт,восток,купаловская,пролетарская,первомайская,институт культуры,академия наук,уручье,партизанская,fallback fun,hotels,bars,gasstation,hypermarket,concert hall,industrial enterprise,cafe,fast food,software,flower shop,spa,mobile phones,fitness,confectionary,supermarket,fallback services,sushi,sportcenter,currency exchange,malls,restaurants,museum,wednesday,sunday,friday,tuesday,monday,thursday,saturday,num_compet,center,youtube,instagram,twitter,ok,whatsapp,vkontakte,facebook,viber,telegram,lat,lon
447,470,Coffeel,257.61,3.9000000953674316,8,3,3013.046286251013,5819.419220851641,12522.509145983413,3017.5835628633868,7703.016508560191,15563.327454536828,10484.198125253415,7507.942230986581,6582.657044610346,5752.3429651800725,6273.4804123147815,5366.56939435644,5885.402689644118,9687.386673346298,6537.952427603019,8286.728263144,6119.875679495096,3709.1515488319124,18497.000563527483,3673.6061081768626,15251.300002471613,13967.721875727266,9587.830560132386,6600.4821727305425,19537.46382275772,17790.765145498593,7721.499741317755,9438.977703519895,8102.130110217818,4960.850727080541,12180.56745901941,21888.41344903825,13788.181603889358,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,7,7,7,7,0,0,7892.159924692436,0,1,0,0,0,0,0,0,0,27.508471,53.849641
448,471,60 Зерен,176.087,4.0,10,5,4052.604323025527,8197.299895428801,16539.62278416055,2225.675511502442,11216.785875677457,19686.493049622743,14031.484917883254,10843.76374672529,6050.833854347468,8945.338780997843,9721.309635554428,9221.005332260842,9448.298501337218,13267.368376985154,9567.776925105758,6085.408237555736,6720.762805628134,6103.399952677938,22629.961238414216,542.3199746770895,19002.618878435846,17680.855435834903,6848.18400495375,9640.464596844708,23369.035427696694,21594.19608999868,11236.138165955123,13357.754004437476,11862.440932255897,8490.44293522841,15810.543886427611,25742.572376826534,17892.80608130067,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,12,12,12,12,12,3,11414.325275141535,0,1,0,0,0,0,0,0,0,27.471373,53.847844
449,472,Ласкава,46.9897,3.5999999046325684,37,7,3387.2075141127893,6479.618168090571,13106.796332895528,2995.7377386661833,8391.040713248036,16062.598273881491,11165.03114199467,8204.607206355842,6896.383628591877,6451.522777728426,6967.9517775696095,6021.410856513588,6574.42647719143,10366.55638206807,7235.6015356805,8371.53860157355,6584.494746703091,4338.894666566994,18964.546723086867,3312.6917644115897,15901.905916885586,14625.488637796068,9592.70361618781,7298.400897551438,20169.90329101148,18430.030868473146,8409.429465328622,10063.36468469049,8763.039242339375,5654.606048939817,12851.03452645942,22514.59390247724,14314.137887874393,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,12,12,12,12,12,1,8579.240828849513,0,1,0,0,0,0,0,0,0,27.504635,53.844032
450,473,Есенин,94.3497,3.799999952316284,22,7,4426.661781080874,8564.759917800977,17132.70730768789,2607.846761828957,11720.937729289064,20318.09904589269,14529.693677832603,11321.137488811972,6029.990742300757,9417.443641452095,10224.387312484316,9793.319452894253,9971.332849188602,13774.10314090093,10009.134695416902,5738.979613359684,6864.994714074905,6527.161193081719,23271.67382266652,1116.2774778649673,19530.251619473373,18202.473450991947,6376.855545946002,10082.560535842827,23910.118780577497,22130.324956553144,11740.332218582385,13930.594418528124,12407.10191587099,9016.197779099655,16319.298729627491,26287.424327713496,18514.727687068837,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,14,14,14,17,14,0,11918.854698795974,0,0,0,0,0,0,1,0,0,27.465519,53.849546
451,474,О! кафе,49.1632,3.0,11,3,4080.5400430908694,8171.260042288261,16111.878399851663,2340.287746894308,10965.243267512926,19168.35342462847,13782.122288567634,10637.91088585273,6487.796794863153,8757.029105824873,9477.567342500777,8851.990560464912,9171.148946348243,13005.511183308805,9424.545955184352,6767.072478736293,6984.900385692555,6016.177134059394,22083.630541343566,807.0917907520662,18695.534782098322,17385.75211398729,7590.459993780296,9495.716850965737,23034.495691482432,21269.76856928018,10984.457451261136,12975.784937830542,11537.521922772146,8213.431464068039,15540.105216827204,25399.824868089854,17399.731708730807,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,12,12,12,12,12,1,11161.474096384227,0,0,0,0,0,0,0,0,0,27.476613,53.842714
452,475,Флабиль,198.327,2.5999999046325684,16,5,4055.949364366013,8134.341100363157,16027.361310037155,2335.6359291163185,10900.032794973367,19075.504962811847,13716.547006313675,10578.021396155624,6516.266668780494,8699.91181549011,9413.714628730504,8774.590161730655,9103.632014793038,12938.68153613526,9372.493506104864,6836.678558559097,6987.708460340484,5973.381401311284,21988.406343057362,860.9634844591576,18623.06020387702,17314.680358424466,7673.705746145227,9443.45194494052,22958.849579167312,21195.276198227613,10919.226178349163,12896.141053851554,11464.095659744791,8146.330862607698,15471.928212335248,25323.222149869165,17309.11315557057,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,12,12,12,12,12,1,11096.06369842597,0,0,0,0,0,0,0,0,0,27.477497,53.842369
453,476,Nravizza pizza,49.1093,0.0,0,0,11154.234316166943,7275.168401620247,4997.88477016043,12920.76515315231,3909.983128182223,8928.744660369752,1263.4491403113873,4200.396868386166,11961.387236921166,6101.094070445646,5365.884542220034,6431.372571341148,5727.711286593128,2036.7966251947366,5552.685262488102,14967.7546122951,10217.150165331455,9022.417085486644,11797.855063202087,14501.848225234293,4484.133815525302,3183.029887026851,16568.59500925817,5478.226639223427,8847.646436446415,7063.652832455985,3891.5322228289524,3785.390144079396,3839.0947493622198,6663.672254501357,1423.347005459669,11210.002933506108,7203.728588955876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11,11,11,11,11,11,11,7,3721.802219812589,0,0,0,0,0,0,0,0,0,27.586363,53.92791
454,477,Burger King,97.3927,4.199999809265137,19,5,11248.666984168252,7362.310501846676,5013.784686480663,13016.622129160134,4011.0413440956413,8928.01574711261,1360.4060246863141,4297.943218074192,12040.289231877578,6197.864810576545,5465.765770000058,6533.0357422536845,5828.6695366695685,2136.955044910013,5645.434588164355,15045.473869965921,10296.789510969067,9116.95241270852,11785.063955174124,14599.20444523062,4417.676966514042,3124.6804928114148,16645.124569605276,5570.984322513382,8772.063553024182,6990.191897233552,3992.608409677728,3863.9328613527377,3938.391618711195,6764.1515376799525,1403.2663218744856,11132.059488221195,7214.668454085355,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,14,14,14,14,14,14,14,7,3823.036736555718,0,1,0,0,0,1,1,0,0,27.586967,53.928684
455,478,Nelly Coffee,132.049,0.0,0,2,11335.03035934475,7447.210490700709,4998.671205377701,13103.01557139309,4095.088867459536,8898.537865431616,1430.251972038218,4384.155506250703,12122.074632928145,6284.195793079498,5551.060918658531,6612.974553204539,5912.8694105966315,2212.1838701306024,5731.631927905927,15126.719017062227,10378.906369969665,9203.323012710427,11745.953881707273,14685.461209679983,4342.757631536653,3054.8817219015455,16725.823024193523,5657.183149825152,8692.08609466974,6911.316844126018,4076.6260051405993,3908.984969502852,4011.477013186533,6848.942667728717,1362.826432813105,11050.932835555524,7194.9135626741945,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,10,8,3906.7622706148027,0,1,0,0,0,0,0,0,0,27.587649,53.929102
456,479,Nravizza pizza,145.564,0.0,0,0,11343.32999292213,7458.441174305965,4978.076566531032,13110.554477317615,4098.177346816953,8877.495537757333,1425.4907561920563,4390.644924905053,12135.698627527518,6291.18527458664,5555.638138696438,6612.7845514534165,5916.08571057735,2209.5865628798188,5740.702072785345,15140.644118472695,10392.334464936506,9211.566054480401,11724.986674663396,14692.076680796177,4326.255056786722,3037.022175872714,16740.0322197539,5666.248811601312,8677.505865840294,6896.24456388813,4079.6842470850834,3896.5035707556526,4007.7465094068934,6852.827348856946,1341.847074519108,11036.927526013758,7174.1010076299335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12,12,12,12,12,12,12,8,3909.534657107373,0,0,0,0,0,0,0,0,0,27.587794,53.928965
457,480,Buffet,319.218,4.400000095367432,137,56,11491.08689983933,7628.791033688233,4798.77765708927,13252.06820435745,4204.972723396587,8680.027340299257,1468.6838100145194,4525.862052427382,12321.937091397782,6429.443231753805,5674.161403412942,6687.872687318348,6022.607188031714,2268.3778938413225,5895.519666178687,15328.70956896513,10577.393103917393,9359.144935712546,11518.951320648397,14825.915807895179,4124.1925315557555,2828.5514472267105,16929.8501361083,5821.059432494483,8486.301605925304,6702.1274068398625,4186.2353938335145,3842.8992141353942,4050.642534568741,6964.775989183064,1137.4154371191778,10849.276027084976,6987.937016033513,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,15,15,15,15,15,13,2,4013.775523007852,0,1,0,0,0,0,0,0,0,27.589598,53.928233
458,481,Cofix,87.3713,4.0,8,3,11272.984540111818,7387.0283024632745,5004.32997955997,13040.746126945138,4033.35424241917,8914.842507217581,1376.6987159630644,4321.732600516793,12064.838790633637,6221.822720237289,5488.809964440223,6553.428522965109,5851.068334201243,2155.37078466221,5669.912329815854,15069.964271671151,10321.372436074267,9141.25623422458,11769.46813577296,14623.048982329,4394.1085166616995,3102.038118771638,16669.54959137539,5595.461215745358,8747.721226614762,6966.000027452052,4014.905231675489,3871.9843026156914,3956.029031979671,6786.88489420071,1386.9968900655263,11107.575795314824,7204.018302858619,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,15,15,15,15,15,7,3845.1790550764053,0,1,0,0,0,0,0,0,0,27.58718,53.928755
459,482,Пицца Domino's Pizza,65.7243,4.099999904632568,35,8,11262.85446547818,7374.119877499941,5024.443447048255,13031.343095676024,4028.386628686585,8935.698285079196,1380.1912414120786,4313.396623405882,12049.712737877,6212.97545336978,5482.330836817559,6551.671754110235,5845.927331156965,2156.345321682653,5659.060375829238,15054.565940532331,10306.423949316102,9131.184998661094,11790.485831070713,14614.533322313724,4411.728907798637,3120.78432790756,16653.894233998,5584.613945656872,8763.678888015946,6982.389576867197,4009.968449959592,3883.0280894219386,3957.956105384594,6781.069929023794,1408.0075041218377,11123.021925590025,7224.4286553387265,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,12,12,12,12,12,12,12,7,3840.5343312974633,0,1,0,0,0,1,1,0,0,27.587024,53.928875
460,483,Футурис кофейня,132.049,4.099999904632568,6,5,11335.03035934475,7447.210490700709,4998.671205377701,13103.01557139309,4095.088867459536,8898.537865431616,1430.251972038218,4384.155506250703,12122.074632928145,6284.195793079498,5551.060918658531,6612.974553204539,5912.8694105966315,2212.1838701306024,5731.631927905927,15126.719017062227,10378.906369969665,9203.323012710427,11745.953881707273,14685.461209679983,4342.757631536653,3054.8817219015455,16725.823024193523,5657.183149825152,8692.08609466974,6911.316844126018,4076.6260051405993,3908.984969502852,4011.477013186533,6848.942667728717,1362.826432813105,11050.932835555524,7194.9135626741945,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,13,13,13,13,13,8,3906.7622706148027,0,1,0,0,0,0,0,0,0,27.587649,53.929102
461,484,Караоке Масква,150.132,4.300000190734863,77,22,11021.384307111635,7100.740608146568,5295.934351458569,12798.577588373846,3861.7782536969557,9233.474568806878,1368.7955122371156,4099.563347166192,11751.905576439578,5989.966918586801,5291.76470849703,6426.949046834897,5673.437570140321,2090.10527928514,5411.072071517366,14753.92817084388,10010.547821687533,8891.027559332188,12102.847108359701,14392.765177911731,4732.399409784492,3447.8570670487707,16350.753156312592,5336.7467329448355,9071.041263533389,7293.578195405218,3843.8509928932376,3970.178311675214,3894.525371507501,6598.206367149872,1725.7263979089316,11425.6476433054,7504.376588143272,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,9,9,9,9,9,9,4,3679.096002248656,0,0,0,0,0,0,0,0,0,27.584167,53.929765
462,485,Ваниль,222.744,4.099999904632568,10,5,11494.882352863313,7593.324914769546,5047.008535733293,13265.706732046841,4269.473871359912,8914.896304703556,1605.1402793838163,4550.742214042332,12252.256718679326,6449.026433933026,5722.549061844105,6790.4394228415495,6086.978179483423,2389.275557337363,5888.629600724652,15254.465011645669,10510.649257660649,9363.473514105828,11740.09429104079,14851.25284881726,4242.2419277514055,2972.813497803542,16851.263117949984,5814.209635841433,8571.351295597437,6795.2624757367275,4251.059633775656,4058.0592634046175,4187.621652442558,7021.823199327219,1368.46290214308,10925.18775860251,7232.478287887302,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,11,11,11,11,11,6,3,4081.636700323594,0,1,0,0,0,0,0,0,0,27.588611,53.930538
463,486,Тесто,61.6103,4.300000190734863,125,52,10779.710018083742,6906.762509502924,5093.591636989678,12546.332503919506,3548.4005356551697,9075.046393492574,1003.0842645975597,3827.0654240384342,11606.055117573684,5727.082817428066,4997.508103003171,6089.71547229977,5364.954386211633,1728.7087052576264,5178.805094635103,14614.476699267057,9860.596837922825,8647.881390833743,11981.780946003217,14128.31842626349,4819.272645521437,3502.7823838307772,16217.55431062013,5104.343616403798,9199.088536168203,7411.465521339393,3530.114850121001,3619.324580559345,3534.452495445425,6297.817747695096,1664.609184640577,11565.457182162469,7312.009051260703,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,12,12,12,12,12,12,0,3362.005360598721,0,0,0,0,0,0,0,0,0,27.583378,53.926158
464,487,Coffee Ok,143.399,4.199999809265137,7,3,10887.097276242492,6978.934249066109,5260.2166872032985,12661.762818897067,3712.3775763227036,9219.12218485804,1232.1429842553125,3957.2008771710703,11645.364832518231,5850.1088709202695,5145.472990154109,6275.641904616722,5524.895020901412,1942.2778447138203,5278.451177646332,14649.661080851687,9902.52081043395,8756.212946496318,12105.437941837687,14253.124817297108,4814.968198705072,3517.6509854046353,16248.603546763505,5204.070605081436,9169.26292843142,7388.004775185489,3694.403009469257,3850.005460504128,3745.7589377677004,6450.995877734765,1745.6163009667698,11528.07301746442,7474.049401049851,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,12,12,12,12,12,10,4,3529.226596545011,0,1,0,0,0,0,0,0,0,27.583395,53.928502
465,488,Чаплин,188.49,3.799999952316284,39,14,10904.830475157309,6997.125410788192,5251.539989157186,12679.318727980724,3727.8863562031465,9208.31692637799,1239.0120403161895,3974.2326067937147,11663.564013442603,5867.411894006065,5161.849756514525,6289.715995338439,5540.694116729175,1953.0013038646475,5296.294743149046,14667.829791876598,9920.736028232588,8773.916310725304,12093.078344795864,14270.431164553178,4797.332562140303,3500.5218458472136,16266.737041187018,5221.911632731759,9151.18638558708,7370.013821057742,3709.8928551816325,3853.3861442793072,3756.9732914839738,6467.158378237051,1731.4030060511056,11509.91887874111,7464.849093772895,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,11,11,11,11,11,4,3544.533230536042,0,1,0,0,0,1,0,0,0,27.583554,53.928547
466,489,Васильки,146.56,4.300000190734863,598,201,11716.664493060147,7910.471399618077,4405.7043401503815,13462.366504423413,4357.267181489421,8263.53757890118,1549.033984128937,4736.112588846424,12640.13364511069,6640.095929846114,5844.317245684209,6764.105265192203,6166.247190531025,2348.7352192426456,6144.182681357137,15650.91848802078,10893.227161019382,9586.098312754237,11096.487643711298,15018.133254977625,3772.643505162146,2454.232318349122,17256.468813667023,6069.8825204817285,8164.63768583323,6373.172743582388,4338.143242393328,3678.1884732714198,4074.335024283781,7117.37119450011,717.4510888163938,10536.60551566056,6584.375963604806,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,12,12,12,15,15,10,4162.064144933515,0,1,0,0,0,1,1,0,0,27.592797,53.925922
467,490,Кофеёк,34.7627,4.300000190734863,27,9,11789.170122349959,7975.176012385577,4432.721220879902,13536.54563077483,4435.379027046331,8272.754534157873,1629.3110517730072,4809.436115349094,12698.490686254472,6713.7649937821025,5921.447490722604,6846.137374544644,6245.250454325226,2429.8336556727204,6213.401958419728,15708.526540159153,10951.98746085254,9658.328533227868,11094.472824017566,15094.044967009118,3720.387607981128,2408.850855380493,17313.15111718239,6139.067317062303,8105.736678148139,6315.696967874251,4416.276228936034,3754.006629282632,4157.12103237724,7195.9080644827645,728.4216004933949,10475.993925742174,6604.649819525377,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,13,14,14,14,14,14,14,10,4240.390710923654,0,1,0,0,0,0,0,0,0,27.593242,53.926595
468,491,Темпо,126.865,4.199999809265137,690,211,11713.026249884411,7908.913591628293,4394.68682143811,13458.210098683432,4351.746766655063,8254.014882598556,1542.5925121291027,4732.264327676301,12639.982702101537,6636.122463883622,5839.168117571577,6756.457044702334,6160.335172329953,2341.7893010524663,6141.496628164706,15650.91847164838,10892.996053431012,9582.547529834297,11088.122300954385,15013.399069037681,3771.7255609703543,2452.1261652069006,17256.658331767507,6067.206406567411,8164.992991427464,6373.244155542593,4332.614419600204,3666.503462553492,4065.712959249038,7111.655988691077,708.2226977538767,10537.317946256406,6573.867138378902,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13,13,13,13,13,14,14,10,4156.45765966672,0,1,1,1,0,1,1,0,0,27.592811,53.925797
469,492,Планета Pizza,143.623,3.9000000953674316,11,5,10879.11108117572,6970.612877332018,5264.923547723239,12653.887485449532,3705.6549601002016,9224.743677613784,1229.788744759392,3949.638894400388,11636.919602233218,5842.387108625767,5138.277979784046,6269.664969766497,5518.0137731888335,1938.0139667299543,5270.393905058958,14641.214164378222,9894.078541219378,8748.245993172202,12111.717834659898,14245.399501546652,4823.299187796653,3525.819432775601,16240.15814004306,5196.015041827531,9177.701754143334,7396.428249827471,3687.6905400901696,3849.2498106268536,3741.2320475584825,6443.917134229009,1752.6820253588228,11536.519653386762,7478.979877333416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11,11,11,11,11,11,11,4,3522.612044443107,0,0,0,0,0,1,0,0,0,27.58332,53.928489
470,493,Yumbrik,246.279,3.5999999046325684,17,5,10852.24140608019,6937.032383629697,5314.995659095176,12628.731360045871,3694.404360244092,9276.321597516338,1251.7762284856135,3928.9982430077157,11597.61446816093,5819.534519663856,5121.938366900317,6265.182137403198,5505.027828581877,1947.4162582056972,5242.431418101363,14601.218313219157,9855.238867600716,8721.710804796616,12163.818740549192,14222.37911591097,4868.363330956107,3573.0985321936187,16199.53533571616,5168.0850898709705,9219.209782287211,7438.895642951328,3676.542955652191,3879.2201868228763,3748.3845454542943,6428.8061581028805,1804.4738011553707,11576.868893804936,7529.4848225856,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,6,6,6,6,6,6,5,3512.4477590168067,0,0,0,0,0,0,0,0,0,27.582919,53.928762
