,index,title,stops,ratingValue,ratingCount,reviewCount,могилёвская,первомайская,площадь победы,площадь якуба коласа,грушевка,восток,автозаводская,московская,партизанская,спортивная,пушкинская,немига,петровщина,михалово,борисовский тракт,малиновка,каменная горка,вокзальная,институт культуры,академия наук,тракторный завод,парк челюскинцев,юбилейная площадь,фрунзенская,молодёжная,площадь ленина,октябрьская,площадь франтишка богушевича,уручье,кунцевщина,купаловская,пролетарская,ковальская слобода,concert hall,sportcenter,fallback services,fast food,cafe,supermarket,bars,hotels,sushi,gasstation,spa,museum,currency exchange,mobile phones,malls,confectionary,restaurants,fallback fun,industrial enterprise,fitness,software,flower shop,hypermarket,wednesday,sunday,friday,tuesday,monday,thursday,saturday,num_compet,center,instagram,facebook,viber,ok,twitter,youtube,telegram,whatsapp,vkontakte,lat,lon
1148,1243,Пробар-Коммунарка,108.687,4.099999904632568,10,2,12006.380027469286,1450.1622301429552,380.10604358639347,1184.779883901721,7044.045557622687,8759.744739463285,8936.126942109086,6136.720405133929,7017.992461902872,10489.893451221986,8752.905796753888,2260.830305318977,10852.863336897975,9154.992991102712,10555.020023211915,12366.648122397692,15121.081453334333,3467.495770218801,4425.211830721286,2904.1099532637363,4883.760449775524,4795.396689781516,3761.8924395141485,3691.853928987785,5632.598578902191,3196.125120805965,1703.6979310710738,4088.15676870249,12941.933693945699,13497.651936651344,1684.327963335508,2146.5866439901674,4043.810898029143,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12,14,14,14,14,14,12,8,1506.2071663025092,1,0,0,0,0,0,0,0,0,27.574562,53.907453
1149,1244,Fresh Cafe,89.7782,4.099999904632568,237,101,11808.126244547057,1809.8943541051174,61.54291507344317,785.5404149798502,7425.474094053303,8379.158240086705,8757.53708784678,5752.886737429978,6858.206540376127,10812.698095501662,9071.130383931542,2612.6268910653284,11246.39604389453,9540.979329678803,10176.032712761757,12766.027754534354,15446.237404213503,3871.0863816516003,4828.2552575343225,2504.8991845953406,4688.814150656178,4407.992147310959,4105.815688337405,4034.4764918005094,5965.71888355078,3590.7358364502584,2095.027861712829,4466.578137236837,12563.127984429504,13824.26624386513,2075.6205595181436,2205.1473950654386,4444.602269626527,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,13,13,13,13,13,13,13,5,1897.031873049521,1,1,0,0,0,0,0,0,0,27.577453,53.909965
1150,1245,СУП культура,214.594,4.300000190734863,70,36,11470.279805514392,1967.9113314369588,414.3506878373068,663.2566698982567,7750.1975712377225,8053.610565173718,8427.278944173933,5431.030693919263,6536.4906734247725,11165.018832561986,9424.108740441996,2955.1259613299003,11555.600950035163,9860.794034510134,9848.869997654469,13063.165470868686,15798.260560603827,4157.28143627019,5115.843939332412,2213.6776308983667,4355.690370363636,4090.9465709184183,4452.0233062111665,4381.088793624262,6315.4938825678055,3899.2458602628476,2409.104267111067,4793.986775945339,12235.794387143214,14175.973771793615,2389.7561257286216,2048.303471719398,4667.29303411904,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,10,8,2211.857509465261,0,0,0,0,0,0,0,0,0,27.580623,53.909565
1151,1246,Coffee Wanted,115.679,4.199999809265137,23,11,12062.715068082833,1375.4756901246708,473.07597962910546,1277.1973267389992,6951.915626851806,8852.229755319715,8988.732247671414,6229.785963115746,7067.108609135817,10409.251827865024,8673.377204103073,2175.959060700827,10758.66674059196,9062.011186659172,10647.212103928994,12271.688654993057,15039.735614496134,3372.2258114849296,4329.9628214707,2999.179510035104,4941.41500511545,4889.035947356484,3677.8450910672236,3608.121883900234,5550.34939701879,3101.9387716933293,1610.3699463237385,3996.8082084506086,13034.059964021419,13416.061720928803,1591.0153849275782,2153.755003901704,3952.2280959663062,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,14,14,14,14,14,5,1413.075794066015,1,0,0,0,0,0,0,0,1,27.573833,53.906947
1152,1247,Мини-кафе,209.476,4.0,11,6,11447.709790915676,1919.9867290760571,425.4634500596385,721.5740432948265,7731.1212955022165,8073.770359204654,8401.174826886278,5452.951566024293,6507.051479639592,11162.383814305907,9422.447322176926,2945.389179506592,11530.993912528073,9839.753661453695,9868.252156618088,13035.066300266999,15795.160858445195,4127.545765247035,5086.129926520098,2246.5876187472086,4330.625138664035,4114.951287556435,4444.182798682313,4373.55608726199,6310.295435933534,3875.508216906669,2388.0940205486027,4776.409466459798,12254.999854373813,14172.510134994543,2368.7862415571394,1991.8855441842627,4625.5166193172945,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,15,15,15,15,15,9,2191.323348123795,1,0,0,0,0,0,0,0,1,27.580604,53.908965
1153,1248,Пицца Domino's Pizza,149.713,4.099999904632568,124,40,8015.582597043755,7026.9219781984475,8060.81587500918,8405.127895861287,11424.959184239277,10895.253371480823,5655.890395864525,9403.328113278132,4704.433631146927,15733.58459552652,14294.80907678824,8991.611815229964,13798.333709983286,12837.742395502357,12127.480764318696,14611.45145325944,19906.79382899501,8400.022063147584,8812.875674831628,8510.989259469425,5410.584277837285,8869.084829895353,9985.131179150409,9956.115091165388,11484.115339942555,8710.584714970628,8277.634378533945,9584.91931957865,14018.20475417065,18373.32517527613,8272.891668186709,5810.96736686183,7483.882514829236,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,13,13,13,13,13,13,13,0,8232.447214990314,1,1,0,0,0,0,0,0,1,27.606031,53.835389
1154,1249,Эмоции,106.708,3.9000000953674316,13,6,7886.141855449599,7255.498314573183,8271.683612122144,8605.387949438504,11658.905116946358,10945.492557583084,5593.8991992060555,9502.262036808339,4722.04132316964,15968.231102524738,14531.853768839976,9225.07430145708,14013.465921453826,13063.449032877905,12150.599918537197,14814.498512636472,20134.9251519242,8638.706799016067,9051.005111579156,8679.23460092973,5522.7091851687555,8996.531105753644,10222.847991113724,10193.674471347445,11722.867499936256,8948.687336992854,8509.495134531198,9823.645326750739,14014.357086994529,18603.346320225926,8504.624084899435,6021.071738527246,7721.95756548085,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,13,13,13,13,13,0,8462.934665417946,0,0,0,0,0,0,0,0,0,27.607722,53.8339
1155,1250,Babyroom.by,145.418,0.0,0,0,10793.145427914385,5992.1448441497105,7510.524341085101,8086.112280507239,9020.203135472499,12526.747150747296,8195.961536298897,10578.190804117807,6835.232063348523,13321.040113339182,12009.795368524881,7601.156178321777,11050.472156864827,10221.216730325104,13978.235876480176,11788.222872614746,17310.993201470734,6553.207292547432,6715.861137973611,8792.412610894942,6682.056141165112,9723.057803894002,8248.339414920785,8237.351980321917,9461.008011511112,6972.1054038725715,7006.642881862076,7675.764622094368,16065.28449837576,15818.919006872547,7008.41640566536,5492.778948276288,5432.024893578735,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,10,2,7028.434779857178,0,0,0,0,0,0,0,0,0,27.580354,53.834192
1156,1251,Время,154.094,0.0,0,1,10791.35935497868,5984.574657684764,7502.832252329504,8078.420365003381,9015.69239736184,12520.749902101843,8192.846883500737,10571.52589534916,6830.863494755175,13316.72174899652,12004.91300171006,7593.997962399767,11048.280244428433,10217.921160271702,13972.645261839874,11787.045063512349,17307.71260565688,6546.735272010044,6710.046787919215,8784.928523381,6675.87075229671,9716.031678683987,8241.769084097672,8230.746076551462,9455.174472538063,6965.448133792609,6999.315650185841,7669.528630788487,16060.11926994286,15815.370115868402,7001.082697757951,5485.137052238243,5425.932701509773,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,8,8,8,0,2,7021.044300039929,0,0,0,0,0,0,0,0,1,27.580353,53.83427
1157,1252,Вкус Жизни,152.581,4.099999904632568,10,2,10793.158590201447,5984.517738325429,7503.038591675918,8078.755627138154,9014.403880913944,12522.079741738808,8194.588961844323,10572.653196256575,6832.487083249997,13315.39534649522,12003.704056163147,7593.5929634455315,11046.645676198703,10216.423268506547,13974.068829851481,11785.322068576032,17306.21266772463,6545.9958845686415,6709.080735158005,8785.608597003325,6677.150940178026,9717.00764956878,8241.069603255264,8230.061507572362,9454.214361446848,6964.785558677866,6999.026125632678,7668.700803957442,16061.624356020453,15813.910387462765,7000.798094763593,5485.619025844976,5425.055061156456,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,8,8,8,0,2,7020.804919819787,0,1,0,0,0,0,0,0,0,27.580337,53.834267
1158,1253,Кофейня,131.854,0.0,0,0,6136.894670511265,11600.089360339314,10517.987008653145,9909.672636985337,17812.975028448036,2594.6055635250823,5961.334575456181,4926.6110921491345,6589.999245093112,21245.23105356634,19497.380985210006,13075.216306979124,21492.350101795157,19884.938160125206,1625.3746905824505,22880.202848373796,25877.20291267079,14084.866847832973,15015.74575036942,8135.860009937391,7019.4267343094,6224.175030618789,14570.711760063356,14499.275553935367,16424.014609325222,13931.958382743647,12488.695150540198,14883.431221685938,2750.3527384957883,24260.899172454567,12469.858943755187,10050.184305530285,14185.38157552498,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,9,0,1,12296.898973491894,0,0,0,0,0,0,0,0,0,27.670717,53.923287
1159,1254,7/25 Espresso Bar,222.843,4.0,7,1,6174.043740813195,11466.290510640622,10377.207017022296,9766.805125792282,17676.198781673625,2452.2098152314134,5922.781089845509,4779.699361848987,6511.3347672268865,21102.272022608908,19354.334592908588,12934.975886314669,21359.70094075757,19749.677737375114,1552.1962268505147,22750.58734446432,25734.018859295815,13950.120209904393,14881.954956400323,7991.480175963421,6905.054158439293,6078.491544151742,14429.99059851467,14358.490768714453,16282.412943023097,13795.15359842363,12350.302626755374,14745.278162472265,2821.901097537389,24117.958514981066,12331.447396020034,9922.098863846792,14056.37119813438,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,11,11,11,0,1,12158.305698795475,0,0,0,0,0,0,0,0,0,27.669413,53.923551
1160,1256,Coffee Day,127.869,4.199999809265137,16,6,6338.579436331446,11038.72351817415,9922.986851729327,9304.292876695561,17236.4891540017,1983.0494976563311,5841.480634799181,4299.748459870022,6289.148749629699,20638.663639097213,18890.434101906998,12482.509945382639,20935.005429953402,19315.46299910267,1376.269815153979,22336.857031047235,25269.414072098218,13518.475087643286,14453.739034198685,7522.919019951626,6553.040167199781,5604.4659903571555,13975.499543518345,13903.75808402218,15824.347681304933,13355.768169896213,11905.06960931463,14300.645726870964,3078.2848995095933,23654.347043525875,11886.144120593215,9516.496442243882,13646.007474379932,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,10,10,0,0,11712.329624132259,0,0,0,0,0,0,0,0,0,27.665165,53.924628
1161,1261,Самса,144.012,4.199999809265137,20,11,21576.251403585607,10418.108707675834,11729.383664214885,12475.51684860455,4437.712701129931,20115.34777914348,18571.543425983662,17505.22586986243,16726.41458026923,4533.580538988727,5008.742825447501,9252.763191610515,525.0347904978038,2333.3374933012547,21901.47133796125,1272.5170971796545,6380.762175337215,7954.9104754453,7007.602622971267,14274.196913276011,15243.86075022245,16170.720989034511,7922.228518454598,7995.877460049314,6475.655770437194,8181.672680311134,9676.375429393638,7347.912327345094,24283.4170321253,5265.383520984638,9695.782577813645,11995.580525465206,7874.140747276391,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,10,6,9874.369231800212,0,0,0,0,0,0,0,0,0,27.480498,53.862367
1162,1262,Столовая,136.801,4.099999904632568,27,5,19536.423976670827,8578.296645565226,10007.407864174307,10780.237923560942,3127.201281012185,18311.239333766283,16543.69708557429,15723.349005472364,14712.641245691748,5187.839949358922,4942.217074516531,7631.275740261644,1622.3524520276858,1706.7609427453847,20084.862785965488,2754.070992831736,8117.511700109198,6177.554548199136,5218.967999182583,12546.24411311001,13287.505492515378,14405.377385820906,6441.112913312061,6511.162416971385,5325.905267507919,6472.7710843862615,7962.985351793218,5754.837032329762,22457.922582907304,6800.822454635232,7982.246350857977,10081.511985103012,5944.023646575329,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,7,0,0,8159.672493448636,0,0,0,0,0,0,0,0,0,27.498822,53.860049
1163,1264,ХукаПлейс Спортивная,316.846,4.5,253,83,21662.47541782366,9645.732062338868,10352.485468177576,10939.33321559173,3894.7502601519777,18628.37100765638,18553.3971632552,16013.51512456598,16608.897911567063,428.713480895872,1366.903726736719,7831.723411595223,4186.641131673157,3265.4385936392364,20420.965468766542,5624.306251330937,5038.85259360642,7306.191966021608,6619.54106705622,12730.531579899003,14726.589740654437,14669.443646365198,6331.808732805114,6399.204645361482,4452.575800006256,7240.70150029068,8501.389665326958,6223.259886985305,22790.587893047086,3416.0191154033646,8518.611509740687,11431.71471023639,7907.784861302522,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,12,12,12,12,14,14,9,8676.980584898623,1,0,0,0,0,0,0,0,1,27.483993,53.906923
1164,1265,Мята Lounge Дрозды,415.107,4.400000095367432,31,10,23609.33804753851,11586.3113552048,11839.732784480588,12262.14401837164,6797.6819956113695,19600.00084019761,20508.645632852582,17075.87635924367,18562.339737995273,3051.9260152319093,3741.8570941870657,9560.664136093656,7382.914225044965,6560.433828976225,21345.86231392233,8636.680624698223,4974.736350036561,9562.928661561487,9093.477486440415,13920.450356201438,16511.593482400513,15784.772832492587,8183.755657670634,8234.53071361814,6457.910985510235,9347.349748773657,10308.926046479652,8382.403093454608,23649.253987026583,3896.522305328716,10322.787284853963,13360.716750784444,10422.678007709224,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,10,5,10450.337255684044,1,1,1,0,0,0,1,1,0,27.473525,53.938206
1165,1266,HookahDeli,93.2206,4.400000095367432,72,26,19697.861280031204,7754.70376911753,7884.144341613002,8295.920166561475,4434.950886913046,15694.139571704385,16608.088945039057,13144.147127963737,14668.920242645027,3876.310384689739,2521.4276151315257,5690.997618235186,7094.451495708862,5490.83348322085,17455.90783689782,8753.635360417558,8148.715943605291,5995.598884873159,5760.068034609045,9962.415188709096,12583.651872998447,11840.652720882172,4428.685839186345,4467.0778120410105,3024.266441202073,5681.797943495686,6450.333931844359,4821.356527922072,19782.827428314602,6638.4882454177205,6462.588528653233,9497.373636969323,7038.260770386341,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,8,8,8,8,8,2,6576.05615170828,1,0,1,0,0,0,1,1,1,27.508606,53.931186
1166,1267,Перец Lounge,278.785,4.5,54,33,17682.75134704123,5663.5537232623465,5994.119489092708,6507.983957009715,3203.777453444458,14136.09729070963,14580.08494195032,11531.893575821045,12633.132269119069,4884.861806417404,3146.4943404542532,3631.812892712491,6760.620195502414,4951.1623972932675,15924.462221648682,8468.498728913639,9492.780087483205,3856.241073139954,3697.953550586496,8266.777658584013,10597.52603165973,10195.141671110769,2290.791512049338,2333.3421143207806,1127.406098557604,3535.3064359968553,4379.525806881342,2693.282084475443,18288.373052595045,7889.369303030676,4393.314489179328,7432.020451588838,4934.2873156300375,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,11,11,11,14,14,1,4521.31467142861,1,0,0,0,0,0,1,0,0,27.523471,53.917337
1167,1268,Z Lounge,97.4767,4.099999904632568,51,22,26109.058237816425,14162.370440591008,14916.898857167322,15501.005599735943,8108.917051578775,23172.798948831656,23009.19795844338,20564.19595028812,21074.571381135593,4165.531892418178,5913.851835138039,12391.107095581914,6134.651627339515,6590.652558161555,24961.847181925183,6463.561221307708,502.40663885435,11762.167806277932,10995.250545895678,17286.939310877697,19246.793036522686,19223.031392364406,10889.423390791955,10957.714098786519,9012.68936403862,11745.301300610723,13049.816807400284,10731.896146855872,27324.954049839605,1149.855875757562,13067.351127794947,15936.681533589037,12218.474148335363,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,10,10,13,13,0,13228.44331178919,0,0,0,0,0,0,0,0,0,27.443023,53.905039
1168,1269,Hookah Place Winners,337.411,4.5,68,15,14851.693413973355,2880.9788341321046,3240.5257254489766,3855.289296617541,4369.0170521348255,11592.165177018034,11750.953555468186,8963.48353628593,9805.627576998892,7516.59978464839,5776.489067885451,809.6135397036701,8284.695874281128,6496.803745215266,13391.050540528679,9903.01010416208,12149.945446280226,1936.3758872431679,2534.0415178857606,5669.682360660328,7766.36389177476,7612.644475624641,884.5512211863189,810.3545922918172,2675.7879762673265,1416.1963730675413,1569.8877888582294,1576.1353110713171,15774.154211731411,10527.969486331314,1581.7362648947542,4617.11030423267,3152.2873646490802,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,6,6,8,8,10,1696.428541572777,1,1,0,0,0,0,0,0,1,27.547851,53.909126
1169,1270,Hookah market,197.667,4.400000095367432,28,14,16919.180610740947,4855.340094681852,5439.104158944243,6041.732231239981,2630.3559964104847,13764.705859759222,13808.820626357767,11139.700145016883,11858.36546720351,5319.943974842373,3584.7021925975505,2929.6429378362673,6459.3647795984725,4629.620855152871,15562.20187419435,8143.652978182022,9952.21707532072,2854.005403673065,2646.460421402059,7847.36577744187,9886.598409554712,9790.564841045989,1450.3056904876366,1511.2236377988404,506.76697051519926,2585.5232615245304,3630.8359286516934,1672.2564039933534,17941.499620802915,8329.715575134582,3646.90581410203,6645.995913375898,3893.3605042550053,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10,10,10,10,10,10,10,1,3795.60223827698,0,0,0,0,0,0,0,0,1,27.528122,53.908065
1170,1271,Авалон Karaoke Party Bar,356.018,4.300000190734863,40,20,17654.253078523136,5596.466870979884,6283.050853600677,6900.43057672795,1995.6369042487281,14629.110827011886,14542.405158130025,12002.915209564264,12592.748695850116,4497.922377633717,2785.301758964933,3748.434766639652,5679.810396861413,3851.5914818764904,16427.043726428496,7378.043695682749,9121.317358016435,3405.169779490952,2969.1780235618394,8709.669585575197,10661.846371902277,10653.122060477075,2247.4764674498747,2315.223364368587,372.5405415739247,3235.4889231958136,4420.076167771942,2236.9548697313253,18807.26269111642,7496.838138051037,4437.064959592563,7389.242812208633,4288.978895809342,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,9,9,9,10,10,0,4593.73910732978,1,0,0,0,0,0,0,0,0,27.520661,53.905461
1171,1272,Чайхана Хайям,143.196,0.0,0,1,26653.53910136376,14600.035879056057,15134.976366157027,15644.599195132765,8891.693301301388,23171.28081355465,23541.93203411056,20602.846742321708,21593.303425882255,4605.673251270404,6223.415735650463,12693.483593350391,7640.029808330735,7730.738062830407,24939.11810522159,8212.259152307544,1808.8128357949804,12319.70258372287,11652.934345695732,17376.8118902983,19656.333941035326,19284.02899158108,11219.600321667152,11281.766923873232,9356.00992424967,12221.96907546363,13401.443409375153,11207.380287182646,27270.591123623573,2256.797305057595,13417.597646255044,16392.829454307783,12940.921440865339,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,7,7,7,7,7,10,0,13565.993495288763,0,0,0,0,0,0,0,0,0,27.441588,53.924628
